"Id Referencia ","Descripcion producto","Marca  ","Línea ","Existencias ","Costo promedio "
"CAM-BASIC-MC-AP-40","CAMISA MANGA CORTA AZUL PIZARRA 40","ELITE SQUAD","CAMIS","0","480.0"
"CAM-BASIC-MC-AP-42","CAMISA MANGA CORTA AZUL PIZARRA 42","ELITE SQUAD","CAMIS","0","480.0"
"CAM-BASIC-MC-AP-44","CAMISA MANGA CORTA AZUL PIZARRA 44","ELITE SQUAD","CAMIS","0","480.0"
"CAM-BASIC-MC-AP-46","CAMISA MANGA CORTA AZUL PIZARRA 46","ELITE SQUAD","CAMIS","0","480.0"
"CAM-BASIC-MC-AP-48","CAMISA MANGA CORTA AZUL PIZARRA 48","ELITE SQUAD","CAMIS","0","480.0"
"CAM-BASIC-MC-AP-50","CAMISA MANGA CORTA AZUL PIZARRA 50","ELITE SQUAD","CAMIS","0","480.0"
"CAS090208140313","CASCO BALISTICO GALVION A3","GALVION","CASCO","0","1.0"
"CDS030-315014105","CHALECOS TIPO CAMARÓGRAFO GRANDES","PANTATONY","CHALE","1","500.0"
"CDS0301501410405","CHALECO TIPO CAMAROGRAFO RIPSTOP","PANTATONY","CHALE","1","406.2"
"CDS042","ESPOSAS FURY","FURY","ACCES","0","449.8"
"MEX080241160405","FAJILLA DE LONA NEGRA","PANTATONY","ACCES","106","47.6"
"CDS049","FORNITURA COMPLETA DE 8 PIEZAS","PANTATONY","ACCES","0","165.0"
"CDS092","IMPERMEABLE TIPO MANGA GRUESA CON CAPUCH","PANTATONY","ACCES","1","175.0"
"MEX110403010105","PLAYERA POLO PANTATONY BLANCO","PANTATONY","PLAYE","0","110.1"
"MEX110404010105","PLAYERA POLO PANTATONY BLANCO XX","PANTATONY","PLAYE","0","125.0"
"MEX110203010105","PLAYERA POLO PANTATONY NEGRO","PANTATONY","PLAYE","0","150.1"
"MEX110204010305","PLAYERA POLO PANTATONY NEGRO XX","PANTATONY","PLAYE","0","165.0"
"MEX080241130405","FORNITURA ESPECIAL TERMOFORMADA","PANTATONY","ACCES","0","490.0"
"CDS295","FORNITURA ESPECIAL TERMOFORMADA DE 10 PZ","PANTATONY","ACCES","0","490.0"
"CDS300","BASTON EXTENSIBLE 26'' STREET WISE","PANTATONY","ACCES","0","405.0"
"CDS301","ESPOSAS STREEWISE","STREE WISE PANT","ACCES","0","300.0"
"CEX-HCHM300-BK","HANDCUFF HOLSTER","ROUNDED","HOLST","0","580.7"
"CHA4001-G-DN","CHALECO PROTECCION CIVIL MARINO","SWA UNIFORMES","CHALE","0","511.4"
"CHA5094-G-DN","CHAMARRA PORTLAND MARINO","SWA UNIFORMES","CHAMA","0","861.9"
"CHB310-L/XL","CHAQUETON PBI DEFENDER ORO L-XL","SKOLD","BOMBE","0","6850.0"
"CHB610-2X","Chaqueton HERO 2018 Pioner Oro T-2X","SKOLD","BOMBE","0","14619.6"
"CHB610-L","Chaqueton HERO 2018 Pioner Oro T-L","SKOLD","BOMBE","0","12988.3"
"CHB610-M","Chaqueton HERO 2018 Pioner Oro T-M","SKOLD","BOMBE","0","12988.3"
"CHB610-S","Chaqueton HERO 2018 Pioner Oro T-S","SKOLD","BOMBE","0","12988.3"
"CHB610-XL","Chaqueton HERO 2018 Pioner Oro T-XL","SKOLD","BOMBE","0","12988.3"
"COBACABA3AFA","CASCO BALISTICO IIIA FAST NEGRO ARMOR L","ARMOR LIFE","CASCO","1","5300.0"
"COL-08-01-35-10","CALCETIN BOTA DE COMBATE AZUL 10-12","COPPERSOX","CALCE","1","48.0"
"COL-08-02-47-10","CALCETIN BOTA COMBATE NEGRO 9-11","COPPERSOX","CALCE","5","50.1"
"COL-08-07-35-10","CALCETIN BOTA DE COMBATE MUESTRA COLORES","COPPERSOX","CALCE","62","45.3"
"CONBESCANTATRA","ESCUDO ANTIMOTIN ARMADILLO","ARMOR LIFE","ACCES","0","2850.0"
"CSL3-01-R6","SlideLock Carabiner Stainless SteelSize","NITEIZE","ACCES","25","34.9"
"CSL4-01-R6","SlideLock Carabiner Stainless Steel 4 Bl","NITEIZE","ACCES","28","40.0"
"CSL6-01-R6","SlideLock Carabiner Stainless Steel 6 Bl","NITEIZE","ACCES","12","61.5"
"CSLW3-01-R6","SlideLock Key Ring Stainless Steel Black","NITEIZE","ACCES","18","43.6"
"CSLW3-11-R6","SlideLock Key Ring Stainless Steel Stain","NITEIZE","ACCES","28","43.6"
"D020CA00","I’D® EVAC Descensor autofrenante color A","PETZL","RESCA","1","4593.8"
"1A228060163","CALCETIN DEPORTE TALONERA BS BLAN 10-12","COPPERSOX","CALCE","128","53.8"
"1A328060163","CALCETIN DEPORTE TALONERA BS BLAN 9-11","COPPERSOX","CALCE","117","53.8"
"1A328023163","CALCETIN DEPORTE TALONERA BS GRIS  9-11","COPPERSOX","CALCE","117","53.8"
"1A228023163","CALCETIN DEPORTE TALONERA BS GRIS 10-12","COPPERSOX","CALCE","127","53.8"
"1A328050163","CALCETIN DEPORTE TALONERA BS NEGRO  9-11","COPPERSOX","CALCE","120","53.8"
"1A228050163","CALCETIN DEPORTE TALONERA BS NEGRO 10-12","COPPERSOX","CALCE","117","53.8"
"MEX060247080127","BOTA RIVERLINE ELN-01P NEGRO 9","RIVERLINE","CALZA","1","602.6"
"F10","TOTEM","ROCK EXOTICA","RESCA","21","650.4"
"F1","MINIEIGHT","ROCK EXOTICA","RESCA","32","474.3"
"F3","RESCUEEIGHT","ROCK EXOTICA","RESCA","14","516.0"
"FFTAB-55-010","FASTFIT NEGRO L","MECHANIX","GUANT","8","259.1"
"FFTAB-55-009","FASTFIT NEGRO M","MECHANIX","GUANT","6","224.0"
"FFTAB-55-008","FASTFIT NEGRO S","MECHANIX","GUANT","1","239.2"
"FFTAB-55-011","FASTFIT NEGRO XL","MECHANIX","GUANT","2","231.7"
"FFTAB-72-010","FASTFIT COYOTE L","MECHANIX","GUANT","6","224.0"
"FFTAB-72-009","FASTFIT COYOTE M","MECHANIX","GUANT","4","232.6"
"FFTAB-72-008","FASTFIT COYOTE S","MECHANIX","GUANT","3","239.2"
"FFTAB-72-011","FASTFIT COYOTE XL","MECHANIX","GUANT","3","239.2"
"FFTAB-78-010","FASTFIT MULTICAM L","MECHANIX","GUANT","10","229.2"
"FFTAB-78-009","FASTFIT MULTICAM M","MECHANIX","GUANT","1","230.9"
"FFTAB-78-008","FASTFIT MULTICAM S","MECHANIX","GUANT","6","239.2"
"FFTAB-78-011","FASTFIT MULTICAM XL","MECHANIX","GUANT","3","234.2"
"FORTECM","CHAMARRA FORTEC AZUL M","ALTEC","CHAMA","0","751.0"
"FPBELT02","Tirantes para traje de bombero HERO","SKOLD","BOMBE","0","271.6"
"FPBSK-08","BOTA DE BOMBERO MARCA SKOLD TALLA 8","SKOLD","BOMBE","0","1267.4"
"FPCB","Casco de Bombero Viking","SKOLD","BOMBE","0","2045.9"
"FPENW","Escaf andra Nomex D. Capa Bl. T1 (comun)","SKOLD","BOMBE","0","344.0"
"FPGS","Guantes de Bombero SKOLD","SKOLD","BOMBE","1","434.5"
"FS-901N","CASCO FASEED FS-901N ABATIBLE SOL NEG MA","FASEED","CASCO","0","1490.0"
"FS-901N","KIT 2 MICAS PARA CASCO FS-901 N","FASEED","ACCES","0","790.0"
"GLK-171926-VAR","IWB KYDEX Holster (Optic Ready)","ROUNDED","HOLST","4","562.1"
"GLK-171926-OWBPD","OWB KYDEX Paddle Holster (Optic Ready)","ROUNDED","HOLST","1","624.6"
"GLK-192332-BK-RH","IWB Holster fits: Glock 19 19X 23 32 45","ROUNDED","HOLST","12","37.0"
"HC202-BLK","CENTRE SLIDELOCK REGULAR BLACK HARNESS","HELIX","RESCA","12","1219.4"
"HC406-L-BLK","HCMH II FB HARNESS LARGE BLACK COMP KIT","HELIX","RESCA","0","20393.4"
"HEB-02-09-11-18","HEBILLAS MILFORT PARA FORNITURA","MILFORT","ACCES","117","2.0"
"HEBLL-02-15-18","HEBILLERA PASADOR NEGRO","MILFORT","ACCES","300","1.0"
"AP-50000-02-09","LINTERNA NEGRA","MILFORT","LINTE","212","432.0"
"K-AT10020","PORTA TONFA CORAZON DER NEGRO","MILFORT","ACCES","1","121.0"
"K-AT10420","PORTA TONFA CORAZON V2 DER NEGRO","MILFORT","ACCES","1","203.5"
"K-AT10620","PORTA BASTON RETRACTIL","MILFORT","ACCES","1","203.5"
"K-AT20104","PORTA ESPOSAS V2 NEGRO","MILFORT","ACCES","1","203.5"
"K-AT30104","PORTA PROVEEDOR V2 DOBLE NEGRO","MILFORT","ACCES","2","203.5"
"K-AT40120","PORTA LINTERNA V2 NEGRO","MILFORT","ACCES","0","203.5"
"K-AT50020","PORTA GUANTES NEGRO","MILFORT","ACCES","1","121.0"
"K-AT50120","PORTA GUANTES V2 NEGRO","MILFORT","ACCES","1","203.5"
"K-AT55020","PORTA GASES TACTICO NEGRO","MILFORT","ACCES","1","143.0"
"K-AT60220","P.PISTOLA SIG SAUER 2022 DER N-3 T.PALET","MILFORT","HOLST","1","448.8"
"K-AT60820-CY","P.P. BERETTA 92 DER N-2 T. PALETA COYOTE","MILFORT","HOLST","2","376.4"
"AT-60820 -02-09","PORTA PISTOLA BERETTA 92F NIVEL II G.TIP","MILFORT","HOLST","4","324.0"
"AT61020-02-08","PORTA PISTOLA GLOCK 17/19/22 DER N-2 A.B","MILFORT","HOLST","0","369.6"
"K-AT61120-CY","P.PISTOLA GLOCK 17/19/22 DER N-2 T.PA CY","MILFORT","HOLST","1","376.4"
"AT-61120 -02-09","PORTA PISTOLA GLOCK 17/19/22 NIVEL II G.","MILFORT","HOLST","188","324.7"
"K-AT61320","P.PISTOLA BERETTA PX4 DER N-2 A.BAJO","MILFORT","HOLST","0","369.6"
"K-AT61620","P.PISTOLA SIG SAUER 2022 DER N-2 A. BAJO","MILFORT","HOLST","1","369.6"
"K-AT61720","PORTA PISTOLA SIG SAUER SP2022 NII GTP","MILFORT","HOLST","2","356.4"
"K-AT62620-CY","P.PISTOLA UNIVERSAL N2 DER T. PALETA CY","MILFORT","HOLST","0","468.8"
"K-AT62620","P.PISTOLA UNIVERSAL N-2 DER T. PALETA NG","MILFORT","HOLST","0","448.8"
"K-AT62920","P.PISTOLA UNIVERSAL NII IZQ. T.PALETA NG","MILFORT","HOLST","2","448.8"
"K-AT70510-CY","PIERNERA COYOTE","MILFORT","HOLST","2","580.0"
"AT70510-02-41","PIERNERA NEGR","MILFORT","HOLST","2","503.1"
"K-AT70520","GANCHO MOLLE NEGRO","MILFORT","ACCES","2","150.0"
"K--AT71020","DISCO ACOPLE NEGRO","MILFORT","ACCES","2","300.0"
"K0004","KIT PIERNERA/GLOCK 17/19/22 N-2 DER NEGR","MILFORT","HOLST","0","836.0"
"KLKW-01-R6","PawPrint Locker KeyRack","NITEIZE","ACCES","2","101.3"
"KMTCK-01-R3","DoohicKey ClipKey Key Tool Black","NITEIZE","ACCES","7","49.7"
"KPP-0003","KIT PIERN P.P BERETTA 92F N2 / P PR IND","MILFORT","HOLST","1","957.0"
"KPP-0004","KIT PIERN P P GLOCK N2 / P PR IND NEGRO","MILFORT","HOLST","3","957.0"
"KRS-03-01","KeyRack Steel S Biner Black","NITEIZE","ACCES","30","79.6"
"KRS-03-11","KeyRack Steel S Biner Stainless","NITEIZE","ACCES","8","79.6"
"L014CA01","ABSORBICA-Y MGO absorbedor de energía","PETZL","RESCA","1","3969.2"
"L052BA00","GRILLON HOOK version Europea elemento de","PETZL","RESCA","1","3074.4"
"M100081732","ESPOSAS DE MANO M100 COLOR NIQUEL SMITH","SMITH & WESSON","ACCES","1","670.0"
"M31 TL","ROCKSTEEL AUTO-LOCK BLACK","ROCK EXOTICA","RESCA","0","0.0"
"M33A SL","OK Mosquetón sistema de bloqueo SCREW-LO","PETZL","RESCA","2","307.1"
"MEXMA19080245","PORTA CARGADOR DOBLE ARMA LARGA CONDOR","CONDOR","ACCES","0","300.0"
"MC08040435","CASCO FASEED ABATIBLE BLANCO L","FASEED","CASCO","1","1420.0"
"MEX-08-02-13-31","PORTACARGADOR DOBLE NYLON NEGRO BIANCHI","BIANCHI","ACCES","1","808.0"
"MEX010141030107","PANTALON CS40 C/TEFLON DARK NAVY","ALTEC","PANTA","0","638.0"
"MEX020141010434","CHAMARRA DEPORTIVA EN COLOR AZUL MARINO","AVEICH","CHAMA","0","367.5"
"MEX040102120107","CHAMARRA ALTEC AZUL MARINO S","ALTEC","CHAMA","0","504.0"
"MEX040121120105","CHAMARRA PANTATONY AZUL MARINO 36","PANTATONY","CHAMA","1","400.0"
"MEX040141030434","CHAMARRA PREMIUM TACTICAL AZUL MARINO","AVEICH","CHAMA","0","560.0"
"MEX040141130307","CHAMARRA TACTICA ROMPE VIENTOS AZUL","ALTEC","CHAMA","0","570.0"
"MEX040141040426","CHAMARRA","ELITE SQUAD","CHAMA","1","900.0"
"MEX050109050405","GORRA DE GABARDINA SIN BORDADO","ALTEC","GORRA","0","35.0"
"MEX050108040407","GORRA BEISBOLERA RIPSTOP ALTEC AZUL MARI","ALTEC","GORRA","1","90.0"
"MEX0502080334","PASAMONTAÑAS","AVEICH","ACCES","1","150.0"
"MEX060241080407","BOTA FEDERICA ALTEC","ALTEC","CALZA","0","1762.5"
"MEX060241070407","ZAPATO DE CHAROL ALTEC","ALTEC","CALZA","0","465.0"
"MEX0641210427","PLANTILLAS ANTI FATIGA RIVERLINE","RIVERLINE","CALZA","3","137.1"
"MEX070241070105","ZAPATO WEST POINT DUTY CHAROL NEGRO","PANTATONY","CALZA","1","700.0"
"MEX080108190410","IMPERMEABLE TIPO MANGA  COLOR AZUL MARIN","GIRAMSA","ACCES","3","90.2"
"MEX080141030436","CHANCHOMON","EL COMANDANTE","ACCES","0","314.4"
"MEX0801410336","CORBATA CONFECCIONADA EN TELA POLIESTER","EL COMANDANTE","ACCES","1","70.0"
"MEX080141060403","QUEPI AZUL CON VICERA PIEL CHAROL","EL COMANDANTE","ACCES","3","145.0"
"MEX080208090305","GAS PIMIENTA PANTATONY 135 gms VALVULA","PANTATONY","ACCES","2","47.0"
"MEX080208090407","BASTON RETRACTIL AVANZA 21""","ALTEC","ACCES","0","329.3"
"MEX080208130407","PORTA GAS NEGRO","ALTEC","ACCES","0","56.0"
"MEX080208150407","GOGGLES","ALTEC","LENTE","0","473.2"
"MEX080208160407","JUEGO RODILLERA CODERA NEGRO","ALTEC","ACCES","0","473.2"
"MEX08020817040","SOMBRERO DE MONTADA GAMUZA NEGRO","EL COMANDANTE","ACCES","0","331.9"
"MEX080208190410","IMPERMEABLE TIPO MANGA  COLOR NEGRO","GIRAMSA","ACCES","0","202.4"
"MEX080241140410","CASCO ANTIMOTIN NEGRO","GIRAMSA","CASCO","1","937.1"
"MEX080441020436","GUANTE DE ALGODÓN BLANCO","EL COMANDANTE","GUANT","0","49.8"
"MEX080720413","PARCHE VELCRO EL SALVADOR 3","PLAYERAS","PARCH","0","37.5"
"MEX090208140412","CHALECO BALÍSTICO NIVEL III-A, CON DOS","ARMOR LIFE","CHALE","0","13300.0"
"MEX1080241030436","QUEPI AZUL CON CARRILLERA REFLEJANTE","EL COMANDANTE","ACCES","1","170.0"
"MEX110141010106","PLAYERA POLO M/C 50% ALG 50% POL MARINO","BEGOSA","PLAYE","0","130.2"
"MEX110241010106","PLAYERA POLO M/C 50% ALG 50% POL NEGRO","BEGOSA","PLAYE","4","126.1"
"MEX110441010106","PLAYERA POLO M/C 50% ALG 50% POL BLANCO","BEGOSA","PLAYE","3","125.5"
"MEX111641010106","PLAYERA POLO M/C 50% ALG 50% POL GRIS","BEGOSA","PLAYE","2","158.5"
"MEX11509410334","CHALECO MARCA AVEICH","AVEICH","CHALE","0","258.6"
"MEX130203130407","CINTURON TÁCTICO","ALTEC","CINTU","4","151.0"
"MEX130241080307","FAJO TACTICO NEGRO VARIAS TALLAS","ALTEC","CINTU","0","59.4"
"MEX130302130407","FAJO HEBILLA PLASTICO KAKI S","ALTEC","ACCES","0","53.0"
"MEX130303130407","FAJO TACTICO KAKHI M","ALTEC","CINTU","0","53.0"
"MEX130304130407","FAJO HEBILLA PLASTICO KAKI L","ALTEC","ACCES","0","53.0"
"MEX130305130407","FAJO HEBILLA PLASTICO KAKI XL","ALTEC","ACCES","0","53.0"
"MEX130306130407","FAJO HEBILLA PLASTICO KAKI 2XL","ALTEC","ACCES","0","53.0"
"MEX150941030403","CHALECO VIAL MODELO TACTICAL NEON","BPFC","CHALE","3","387.8"
"MEX160102030139","SET HH STEVEN-NOAH ROYAL AZUL TALLA S","MEDICLIN","ACCES","0","1724.1"
"MEX160102030239","SET HH SERENA-NISHA ROYAL AZUL TALLA S","MEDICLIN","ACCES","0","1573.3"
"MEX160103030139","SET HH STEVEN-NOAH ROYAL AZUL TALLA M","MEDICLIN","ACCES","0","1724.1"
"MEX160103030239","SET HH SERENA-NISHA ROYAL AZUL TALLA M","MEDICLIN","ACCES","0","1573.3"
"MEX160104030139","SET HH STEVEN-NOAH ROYAL AZUL TALLA L","MEDICLIN","ACCES","0","1724.1"
"MEX170141010434","PANS DEPORTIVO EN COLOR AZUL MARINO","AVEICH","PANTA","0","151.8"
"MEX1909220350","WIRE GRAB INOX 10MM ANTICAÍDAS PARA CABL","MEXICA","ACCES","0","1637.1"
"MEX20801410334","CUARTELERA DE PAÑO AZUL MARINO SIN FORRO","AVEICH","ACCES","0","108.0"
"MEX2080241030436","QUEPI NEGRO CON CARRILLERA BLANCA","EL COMANDANTE","ACCES","1","167.0"
"MEX4979080146","BOINA TIPO ALEMANA AZUL MARINO ROTHCO","ROTHCO","ACCES","0","345.9"
"MFL-55-010","M PACT FINGERLESS NEGRO L","MECHANIX","GUANT","8","423.4"
"MFL-55-009","M PACT FINGERLESS NEGRO M","MECHANIX","GUANT","7","382.1"
"MFL-55-011","M PACT FINGERLESS NEGRO XL","MECHANIX","GUANT","4","384.2"
"MG-55-010","ORIGINAL NEGRO L","MECHANIX","GUANT","7","360.1"
"MG-55-009","ORIGINAL NEGRO M","MECHANIX","GUANT","11","353.0"
"MG-55-008","ORIGINAL NEGRO S","MECHANIX","GUANT","1","364.0"
"MG-55-011","ORIGINAL NEGRO XL","MECHANIX","GUANT","7","357.0"
"MG-72-010","ORIGINAL COYOTE L","MECHANIX","GUANT","7","349.6"
"MG-72-009","ORIGINAL COYOTE M","MECHANIX","GUANT","5","363.2"
"MG-72-008","ORIGINAL COYOTE S","MECHANIX","GUANT","4","356.9"
"MG-72-011","ORIGINAL COYOTE XL","MECHANIX","GUANT","3","365.9"
"MG-77-009","THE ORIGINAL MULTICAM M","MECHANIX","GUANT","1","367.1"
"MG-78-010","ORIGINAL MULTICAM L","MECHANIX","GUANT","4","349.6"
"MG-78-009","ORIGINAL MULTICAM M","MECHANIX","GUANT","8","359.0"
"MG-78-008","ORIGINAL MULTICAM S","MECHANIX","GUANT","3","356.2"
"MG-78-011","ORIGINAL MULTICAM XL","MECHANIX","GUANT","4","365.0"
"MEX060214080127","BOTA MGN-01 RIVERLINE NEGRO VARIAS TALLA","RIVERLINE","CALZA","1","1162.9"
"MH-B","RECHARGEABLE BATTERY","MOHOC","TECNO","8","268.3"
"MH-MCBK","MOLLE CASE BLACK","MOHOC","TECNO","6","1606.8"
"MH-MM","MOHOC MULTI-MOUNT (INCLUDES PICATINNY","MOHOC","TECNO","6","486.2"
"MH2USB2BK","MOHOC® 2  USB GLENAIR 807 BLACK","MOHOC","TECNO","1","24039.7"
"MHDBK","MOHOC® Camera standard, black","MOHOC","TECNO","1","9028.2"
"MHIRBK","MOHOC INFRARED (IR) CAMERA, LI-ION","MOHOC","TECNO","1","9605.5"
"MP3-55-010","MPACT 3 NEGRO L","MECHANIX","GUANT","4","621.9"
"MP3-55-009","MPACT 3 NEGRO M","MECHANIX","GUANT","7","688.8"
"MP3-55-008","MPACT 3 NEGRO S","MECHANIX","GUANT","1","691.1"
"MP3-55-011","MPACT 3 NEGRO XL","MECHANIX","GUANT","9","466.1"
"MP3-72-009","MPACT 3 COYOTE M","MECHANIX","GUANT","2","695.4"
"MPDS2AMP-L","AMPHIBIAN IMMERSION SUIT FOR PRO BLCK/OR","POSEIDON","BUCEO","0","34346.6"
"MPDS2AMP-M","AMPHIBIAN IMMERSION SUIT FOR PRO BLCK/OR","POSEIDON","BUCEO","0","34346.6"
"MPDS2AMP-XL","AMPHIBIAN IMMERSION SUIT FOR PRO BLCK/OR","POSEIDON","BUCEO","0","34346.6"
"MPLS-II-5-BK","SWITCH-BLACK BODY WHITE/IR LEDS DUAL","PRINCETON TEC","LINTE","1","715.6"
"MPSD-55-008","M-PACT 0.5mm NEGRO S","MECHANIX","GUANT","3","581.3"
"MPT-55-010","MPACT NEGRO L","MECHANIX","GUANT","1","477.6"
"MPT-55-009","MPACT NEGRO M","MECHANIX","GUANT","0","477.7"
"MPT-55-008","MPACT NEGRO S","MECHANIX","GUANT","0","498.8"
"MPT-55-011","MPACT NEGRO XL","MECHANIX","GUANT","3","486.1"
"MPT-72-010","MPACT COYOTE L","MECHANIX","GUANT","8","503.5"
"MPT-72-009","MPACT COYOTE M","MECHANIX","GUANT","5","510.8"
"MPT-72-008","MPACT COYOTE S","MECHANIX","GUANT","2","514.6"
"MPT-72-011","MPACT COYOTE XL","MECHANIX","GUANT","5","499.1"
"MPT-78-009","MPACT 3 MULTICAM M","MECHANIX","GUANT","0","499.6"
"MS36VLRHAR-CB","MED SLED VERTICAL LIFT RESCUE SLED 36""","ETHOS EVACUATIO","RESCA","2","25676.1"
"MSBL-03-R7","SlideLock 360 Magnetic Locking Dual Cara","NITEIZE","ACCES","23","122.6"
"MSBL-08-R7","SlideLock 360 Magnetic Locking Dual Cara","NITEIZE","ACCES","21","122.6"
"MSD-55-010","Specialty Hi-Dexterity 0.5 NEGRO L","MECHANIX","GUANT","9","395.3"
"MSD-55-009","Specialty Hi-Dexterity 0.5 NEGRO M","MECHANIX","GUANT","3","395.3"
"MSD-55-008","Specialty Hi-Dexterity 0.5 NEGRO S","MECHANIX","GUANT","0","422.0"
"MSD-55-011","Specialty Hi-Dexterity 0.5 NEGRO XL","MECHANIX","GUANT","1","305.6"
"MSD-72-010","Specialty Hi-Dexterity 0.5 COYOTE L","MECHANIX","GUANT","5","395.3"
"MSD-72-009","Specialty Hi-Dexterity 0.5 COYOTE M","MECHANIX","GUANT","3","406.7"
"MSD-72-011","Specialty Hi-Dexterity 0.5 COYOTE XL","MECHANIX","GUANT","4","395.3"
"MSD-72-008","Specialty Hi-Dexterity 0.5 COYOTE S","MECHANIX","GUANT","3","464.7"
"MSV-55-010","SPECIALTY VEN NEGRO L","MECHANIX","GUANT","3","405.5"
"MSV-55-009","SPECIALTY VEN NEGRO M","MECHANIX","GUANT","6","415.0"
"MSV-55-008","SPECIALTY VEN NEGRO S","MECHANIX","GUANT","2","422.1"
"MSV-55-011","SPECIALTY VEN NEGRO XL","MECHANIX","GUANT","5","399.1"
"MSV-72-010","SPECIALTY VEN COYOTE L","MECHANIX","GUANT","2","402.9"
"MSV-72-009","SPECIALTY VEN COYOTE M","MECHANIX","GUANT","0","410.6"
"MSV-72-008","SPECIALTY VEN COYOTE S","MECHANIX","GUANT","5","422.1"
"MSV-72-011","SPECIALTY VEN COYOTE XL","MECHANIX","GUANT","3","398.3"
"OVISMLSA3811C","OVEROL IND ML GAB TEXAS 100% ALG S/CINT","UNITAM","PANTA","1","506.9"
"P001CA00","SPIN L2 Polea doble de altísimo rendimie","PETZL","RESCA","1","2848.1"
"PAS-02-09-11-18","PASADORES MILFORT PARA FORNITURA","MILFORT","ACCES","112","2.0"
"PB610-2X","Pantalon HERO 2018 Pioner Oro T-2X","SKOLD","BOMBE","0","9746.4"
"PB610-L","Pantalon HERO 2018 Pioner Oro T-L","SKOLD","BOMBE","0","8659.0"
"PB610-M","Pantalon HERO 2018 Pioner Oro T-M","SKOLD","BOMBE","0","8659.0"
"PB610-S","Pantalon HERO 2018 Pioner Oro T-S","SKOLD","BOMBE","0","8659.0"
"PB610-XL","Pantalon HERO 2018 Pioner Oro T-XL","SKOLD","BOMBE","0","8659.0"
"PECHERA","PECHERA UNIFORME BG AZUL MAR","EL COMANDANTE","ACCES","0","56.0"
"PLMLCNTHZEL-H-CH","PLAYERA MANGA LARGA DRYFIT NEG HOMBRE CH","CIT","PLAYE","5","140.5"
"PLMLCNTHZEL-M-CH","PLAYERA MANGA LARGA DRYFIT NEG MUJER CH","CIT","PLAYE","1","125.0"
"","CHALECO BALISTICO NIVEL III-A","SUM SERVICES","CHALE","0","6300.0"
"PTBABP3AKT","CHALECO BALISTICO N-IIIA (KIT)","ARMOR LIFE","CHALE","0","15300.0"
"PZLA34AA01","PETZL CONNECT ADJUST LANYARD SINGL BLACK","HELIX","RESCA","0","1555.0"
"QUEPITTVCAM52","QUEPI TELA TAMPA VISERA DE CHAROL AM 52","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM53","QUEPI TELA TAMPA VISERA DE CHAROL AM 53","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM54","QUEPI TELA TAMPA VISERA DE CHAROL AM 54","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM55","QUEPI TELA TAMPA VISERA DE CHAROL AM 55","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM56","QUEPI TELA TAMPA VISERA DE CHAROL AM 56","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM57","QUEPI TELA TAMPA VISERA DE CHAROL AM 57","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM58","QUEPI TELA TAMPA VISERA DE CHAROL AM 58","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM59","QUEPI TELA TAMPA VISERA DE CHAROL AM 59","EL COMANDANTE","ACCES","1","135.0"
"QUEPITTVCAM60","QUEPI TELA TAMPA VISERA DE CHAROL AM 60","EL COMANDANTE","ACCES","1","135.0"
"R074AA03","AXIS Cuerda 11mm x 50m color Blanco","PETZL","RESCA","1","2867.5"
"RENE2BLK-L","RENEGADE 2 BLACK LARGE HARNESS","HELIX","RESCA","1","2226.2"
"RENE2BLK-M","RENEGADE 2 BLACK MEDIUM HARNESS","HELIX","RESCA","1","2198.9"
"RG-L2DL-UNI-CMPC","LEVEL 2 KYDEX Holster Drop Leg (Right Ha","ROUNDED","HOLST","1","1816.0"
"RG-L2MR-UNI-CMPC","LEVEL 2 KYDEX Mid-Ride Holster (Right Ha","ROUNDED","HOLST","5","1573.8"
"RG2","ROCKGRAB","ROCK EXOTICA","RESCA","0","939.3"
"RG80","AKIMBO","ROCK EXOTICA","RESCA","3","4098.3"
"RGSR-07S-R3","Radiant Rechargeable LED Glow Stick Disc","NITEIZE","ACCES","60","109.7"
"RGUNVRSL-ST-BLK","Universal KYDEX Holster","ROUNDED","HOLST","48","495.4"
"","CHAMARRA IMPERMEABLE PVC ALTA CALIDAD XL","ULINE","CHAMA","0","626.1"
"","PANTALON IMPERMEABLE PVC ALTA CALIDAD XL","ULINE","PANTA","0","573.9"
"","GORRO IMPERMEABLE PVC ALTA CALIDAD L","ULINE","GORRA","0","143.5"
"S200-02-47-28","CHOCLO TAC SQUAD OXFORD NEGRO 9","CODE GEAR","CALZA","2","846.5"
"S3","S3 ORBITER SWIVEL","ROCK EXOTICA","RESCA","0","748.1"
"S44Y 015","PERSONNEL Saco espeleología 15Lts","PETZL","RESCA","1","1542.0"
"SB2-03-01","S Biner Stainless Steel Dual Carabiner 2","NITEIZE","ACCES","49","21.9"
"SB3-03-11","S Biner Stainless Steel Dual Carabiner 3","NITEIZE","ACCES","42","25.5"
"SFA-HELLCATPRO-B","Springfield Hellcat Pro Tuckable IWB","ROUNDED","HOLST","9","568.6"
