"Fecha elab","Piezas","Id Referencia","Descripcion producto","Tipo","Precio","Desc","Costo"
"20/03/2025","1","12422-106-8-R","5.11 A/T 8 DARK COYOTE 8 R","CALZADO","3041.94","0","2142.222245"
"20/03/2025","3","12422-106-10-R","5.11 A/T 8 DARK COYOTE 10 R","CALZADO","3041.94","0","2182.220311"
"20/03/2025","2","12422-106-11-R","5.11 A/T 8 DARK COYOTE 11 R","CALZADO","3041.94","0","2249.951141"
"20/03/2025","3","56563ABR-134-1SZ","RUSH24 2.0 BACKPACK","MOCHILAS","2564.1","0","1793.982105"
"20/03/2025","1","12422-106-7-R","5.11 A/T 8 DARK COYOTE 7 R","CALZADO","3041.94","0","1908.771794"
"20/03/2025","1","12422-106-7.5-R","5.11 A/T 8 DARK COYOTE 7.5 R","CALZADO","3041.94","0","1867.281342"
"20/03/2025","2","56385-169-1SZ","TACTEC PLATE CARRIER MCM MULTICAM 1 SZ","CHALECOS","4395.61","0","3063.886946"
"20/03/2025","2","12422-106-8-R","5.11 A/T 8 DARK COYOTE 8 R","CALZADO","3041.94","0","2142.222245"
"20/03/2025","1","72175ABR-019-M","TACLITE PRO L/S SHIRT BLACK M","CAMISAS","1","0","919.95561"
"20/03/2025","1","72175-120-M","TACLITE PRO L/S SHIRT COYOTE M","CAMISAS","1","0","759.487875"
"20/03/2025","1","74512A-055-32-32","ABR PRO PANT KHAKI 32 32","PANTALONES","1","0","810.658509"
"20/03/2025","1","74512ABR-186-32-32","ABR PRO PANT RANGER GREEN 32 32","PANTALONES","1","0","810.658509"
"20/03/2025","1","12429-019-10-R","5.11 A/T TRAINER BLACK 10 R","CALZADO","1","0","1681.222617"
"20/03/2025","1","59551-019-L","TDU 1 1/2 INCH BELT BLACK L","CINTURONES","1","0","239.880687"
"20/03/2025","1","59551-134-L","TDU 1 1/2 INCH BELT KANGAROO L","CINTURONES","1","0","275.131854"
"20/03/2025","1","62053-019-M","LIBERTY FLEX L/S SHIRT BLACK M","CAMISAS","1","0","569.619439"
"20/03/2025","1","62366-750-M-R","WM TCLT PDU L/S B-CL SHRT MIDN NVY M R","CAMISAS","1","0","1183.279833"
"20/03/2025","1","64445-186-10-R","WM ABR PRO PANT RANGER GREEN 10 R","PANTALONES","1","0","801.11694"
"20/03/2025","1","64445ABR-055-10-R","WM ABR PRO PANT KHAKI 10 R","PANTALONES","1","0","942.885198"
"20/03/2025","1","12429-019-7.5-R","5.11 A/T TRAINER BLACK 7.5 R","CALZADO","1","0","1506.471381"
"20/03/2025","1","59552-019-M","TDU 1 3/4 INCH BELT BLACK M","CINTURONES","1","0","247.413276"
"20/03/2025","1","59552-134-M","TDU 1 3/4 INCH BELT KANGAROO M","CINTURONES","1","0","286.475251"
"20/03/2025","1","48353-724-L","DUTY RAIN SHELL DARK NAVY L","CHAMARRAS","1","0","1331.33995"
"20/03/2025","2","61166-724-M","WM PROFESSIONAL S/S POLO DARK NAVY M","PLAYERAS","1032.85","0","1590.08"
"31/03/2025","1","12422-106-10.5-R","RAPID ASSAULT SHIRT MCM MULTICAM 2XL","CALZADO","3041.94","0","2370.63603"
"31/03/2025","15","12422-106-10-R","RAPID ASSAULT SHIRT MCM MULTICAM L","CALZADO","3041.94","0","2360.793577"
"31/03/2025","1","12422-106-11.5-R","RAPID ASSAULT SHIRT MCM MULTICAM M","CALZADO","3041.94","0","2370.63603"
"31/03/2025","1","12422-106-6.5-R","RAPID ASSAULT SHIRT MCM MULTICAM S","CALZADO","3041.94","0","2370.63603"
"31/03/2025","8","12422-106-7-R","RAPID ASSAULT SHIRT MCM MULTICAM XL","CALZADO","3041.94","0","2370.725517"
"31/03/2025","4","12422-106-8.5-R","RAPID ASSAULT SHIRT TDU KHAKI L","CALZADO","3041.94","0","2370.736703"
"31/03/2025","9","12422-106-8-R","RAPID ASSAULT SHIRT TDU KHAKI M","CALZADO","3041.94","0","2370.719924"
"31/03/2025","6","12422-106-9.5-R","RAPID ASSAULT SHIRT TDU KHAKI S","CALZADO","3041.94","0","2370.703145"
"31/03/2025","12","12422-106-9-R","HALO NECK GAITER WOODLAND CAMO 1 SZ","CALZADO","3041.94","0","2370.716568"
"31/03/2025","43","50359ABR-134-1SZ","5.11 A/T 8 DARK COYOTE 10.5 R","ACCESORIOS","549.45","0","373.565212"
"31/03/2025","63","53383-134-1SZ","5.11 A/T 8 DARK COYOTE 10 R","LINTERNAS","459.05","0","341.770847"
"31/03/2025","43","56385ABR-169-1SZ","5.11 A/T 8 DARK COYOTE 11.5 R","CHALECOS","4395.61","0","3625.802863"
"31/03/2025","37","56563ABR-134-1SZ","5.11 A/T 8 DARK COYOTE 6.5 R","MOCHILAS","2564.1","0","1897.241158"
"31/03/2025","13","59395-134-L","5.11 A/T 8 DARK COYOTE 7 R","GUANTES","549.45","0","453.227595"
"31/03/2025","23","59395-134-M","5.11 A/T 8 DARK COYOTE 8.5 R","GUANTES","549.45","0","453.227595"
"31/03/2025","7","59395-134-S","5.11 A/T 8 DARK COYOTE 8 R","GUANTES","549.45","0","453.227595"
"31/03/2025","6","59395-186-L","5.11 A/T 8 DARK COYOTE 9.5 R","GUANTES","549.45","0","453.227595"
"31/03/2025","6","59395-186-M","5.11 A/T 8 DARK COYOTE 9 R","GUANTES","549.45","0","453.227595"
"31/03/2025","5","59395-186-S","EXO.K EXTERNAL KNEE PAD KANGAROO 1 SZ","GUANTES","549.45","0","453.227595"
"31/03/2025","3","59395-186-XL","EDC 2AAA KANGAROO 1 SZ","GUANTES","549.45","0","453.227595"
"31/03/2025","2","72185ABR-169-2XL","TACTEC PLATE CARRIER MCM MULTICAM 1 SZ","CAMISAS","1643.66","0","1301.594752"
"31/03/2025","33","72185ABR-169-L","RUSH24 2.0 BACKPACK KANGAROO 1 SZ","CAMISAS","1643.66","0","1301.567296"
"31/03/2025","47","72185ABR-169-M","HIGH ABRASION GLV 2.0 KANGAROO L","CAMISAS","1643.66","0","1301.571191"
"31/03/2025","14","72185ABR-169-S","HIGH ABRASION GLV 2.0 KANGAROO M","CAMISAS","1643.66","0","1301.565989"
"31/03/2025","4","72185ABR-169-XL","HIGH ABRASION GLV 2.0 KANGAROO S","CAMISAS","1643.66","0","1301.594752"
"31/03/2025","7","72194ABR-162-L","HIGH ABRASION GLV 2.0 RANGER GREEN L","CAMISAS","1313.46","0","1040.061985"
"31/03/2025","8","72194ABR-162-M","HIGH ABRASION GLV 2.0 RANGER GREEN M","CAMISAS","1313.46","0","1040.097934"
"31/03/2025","5","72194ABR-162-S","RAPID ASSAULT SHIRT TDU KHAKI S","CAMISAS","1313.46","0","1040.067732"
"31/03/2025","74","89471-938-1SZ","HALO NECK GAITER WOODLAND CAMO 1 SZ","ACCESORIOS","269.44","0","197.560258"
"02/01/2025","1","74520-134-30-32","RIDGE PANT KANGAROO 30 32","PANTALONES","1965.52","15","1015.011143"
"02/01/2025","1","71215-098-M","MARKSMAN UTILITY S/S SHRT VOLCANIC M","CAMISAS","1405.17","15","631.462278"
"02/01/2025","1","72049-019-M","PERFORMANCE L/S POLO BLACK M","PLAYERAS","1241.37","15","682.85854"
"02/01/2025","1","71049-018-M","PERFORMANCE S/S POLO CHARCOAL M","PLAYERAS","1146.55","20","633.8426"
"02/01/2025","1","89381-190-1SZ","TACLITE UNIFORM CAP TDU GREEN 1 SZ","GORRAS","413.79","0","287.315363"
"02/01/2025","1","50360ABR-019-1SZ","EXO.E EXTERNAL ELBOW PAD BLACK 1SZ","ACCESORIOS","594.83","0","318.829872"
"02/01/2025","1","71049-860-L","PERFORMANCE S/S POLO L.E. GREEN L","PLAYERAS","1146.55","10","594.786304"
"02/01/2025","1","71049-477-L","PERFORMANCE S/S POLO RANGE RED L","PLAYERAS","1146.55","10","555.43444"
"02/01/2025","1","74439A-724-42-32","FAST-TAC CARGO PANT DARK NAVY 42 32","PANTALONES","1370.68","10","822.206468"
"02/01/2025","1","MSBL-08-R7","SlideLock 360 Magnetic Locking Dual Cara","ACCESORIOS","223.28","10","122.609433"
"02/01/2025","1","56724-340-1SZ","STEEL JACKET MONEY CLIP BLK STN WSH 1SZ","ACCESORIOS","370.69","10","174.160355"
"02/01/2025","1","72479-019-L","FAST-TAC L/S SHIRT BLACK L","CAMISAS","1189.65","10","602.050705"
"02/01/2025","1","82063-460-1SZ","CANCER ZODIAC PATCH RED 1SZ","PARCHES","155.17","10","91.7674"
"02/01/2025","1","40016-019-L","UTILI-T 3PK S/S T BLACK L","PLAYERAS","1094.83","10","667.166979"
"02/01/2025","1","76054-019-L","WAKE N WITH BACON S/S TEE BLACK L","PLAYERAS","461.2","10","267.8062"
"02/01/2025","1","76071-016-L","ALWAYS READY S/S TEE HEATHER GREY L","PLAYERAS","461.2","10","267.8062"
"02/01/2025","1","56708-019-1SZ","HARDPOINT B150 BLACK 1SZ","ACCESORIOS","181.04","10","87.083017"
"02/01/2025","1","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","10","61.253074"
"02/01/2025","1","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","10","61.613988"
"02/01/2025","1","50802-194-1 SZ","NO FKS GIVEN KEYCHAIN GREEN 1SZ","ACCESORIOS","150.86","10","77.583"
"02/01/2025","1","92712-999-1SZ","VIVA MÉXICO KEYCHAIN BLACK 1SZ","PARCHES","189.66","10","102.026911"
"02/01/2025","1","1A265050127","CALCETIN BOTA COMBATE TS NEGRO  10-12","CALCETINES","112.07","10","61.481974"
"02/01/2025","1","76369-186-M","PANCHO VILLA TEE RANGER GREEN M","PLAYERAS","594.83","10","323.443955"
"02/01/2025","1","92488-019-1SZ","5.11 SCOPE PATCH BLACK 1SZ","PARCHES","189.66","10","77.8888"
"03/01/2025","1","72175ABR-724-M","TACLITE PRO L/S SHIRT DARK NAVY M","CAMISAS","1508.62","20","813.375561"
"03/01/2025","1","SB2-03-01","S Biner Stainless Steel Dual Carabiner 2","ACCESORIOS","39.66","0","21.887069"
"03/01/2025","1","89188-676-1SZ","OFFROAD DREAMIN TRUCKER BLUE 1 SZ","GORRAS","560.35","0","314.413734"
"03/01/2025","1","1A365015127","CALCETIN BOTA COMBATE TS AZUL 9-11","CALCETINES","112.07","0","61.371554"
"03/01/2025","1","59551-019-L","TDU 1 1/2 INCH BELT BLACK L","CINTURONES","448.27","25","239.880687"
"03/01/2025","1","74465-648-34-32","DEFENDER-FLEX SLIM JEAN SW INDIGO 34 32","PANTALONES","1853.44","25","864.974648"
"03/01/2025","1","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","25","61.253074"
"03/01/2025","1","72399ABR-190-M","STRYKE SHIRT TDU GREEN M","CAMISAS","1853.45","0","926.679204"
"03/01/2025","1","46009N","LST,FLDR,DP,PE,BLK,E6/24,KNF036,LST,DP,","NAVAJAS","844.82","0","470.364383"
"03/01/2025","1","74520A-134-34-32","RIDGE PANT KANGAROO 34 32","PANTALONES","1965.51","0","1023.98964"
"03/01/2025","1","72399ABR-092-L","STRYKE SHIRT STORM L","CAMISAS","1853.45","0","993.556198"
"03/01/2025","1","71373-018-L","FAST-TAC S/S SHIRT CHARCOAL L","CAMISAS","1189.65","0","565.489642"
"03/01/2025","1","89134-545-L/XL","VENT-TAC HAT TURBULENCE L/XL","GORRA","672.41","15","373.752002"
"03/01/2025","1","51151-988-1SZ","ESC RESCUE KNIFE TUMBLD STEEL 1 SZ","NAVAJAS","922.41","15","422.1246"
"03/01/2025","1","12395A-106-8.5-R","ATAC 2.0 6 SZ DESERT DARK COYOTE 8.5 R","CALZADO","2655.17","15","1640.983707"
"03/01/2025","1","92022-055-1SZ","ALWAYS BE THANKFUL PATCH KHAKI 1SZ","PARCHES","189.66","10","85.588977"
"03/01/2025","1","42111AAD-016-M","MOUNTAIN WOLF L/S TEE HEATHER GREY M","PLAYERAS","775.86","10","357.1172"
"03/01/2025","1","74434-098-34-32","APEX PANT VOLCANIC 34 32","PANTALONES","1939.65","10","925.015911"
"03/01/2025","1","72175ABR-010-S","TACLITE PRO L/S SHIRT WHITE S","CAMISAS","1508.62","10","854.124056"
"03/01/2025","1","48016-724-S","RESPONSE JACKET DARK NAVY S","CHAMARRAS","1913.79","10","939.983588"
"03/01/2025","1","56655-019-1SZ","FLEX DISPOSABLE GLV POUCH BLACK 1 SZ","POUCHES","568.97","10","348.6354"
"03/01/2025","1","58722ABR-019-1SZ","H20 CARRIER BLACK 1SZ","ACCESORIOS","793.1","10","456.671828"
"03/01/2025","1","48026ABR-724-L","BIG HORN JACKET DARK NAVY L","CHAMARRAS","2146.55","10","1130.191097"
"03/01/2025","1","80036-1012-L","ADVENTURE PRIMALOFT VEST PECAN L","CHALECOS","2146.55","10","972.392976"
"04/01/2025","1","48373ABR-186-L","CHAMELEON SOFTSHELL 2.0 RANGER GREEN L","CHAMARRAS","3353.45","20","1691.490135"
"04/01/2025","1","48026ABR-724-2XL","BIG HORN JACKET DARK NAVY 2XL","CHAMARRAS","2146.55","20","1187.41995"
"04/01/2025","3","48026ABR-724-XL","BIG HORN JACKET DARK NAVY XL","CHAMARRAS","2146.55","20","1145.51587"
"04/01/2025","6","48026ABR-724-L","BIG HORN JACKET DARK NAVY L","CHAMARRAS","2146.55","20","1130.191097"
"04/01/2025","6","48026ABR-724-M","BIG HORN JACKET DARK NAVY M","CHAMARRAS","2146.55","20","1125.6754"
"04/01/2025","7","48026ABR-724-S","BIG HORN JACKET DARK NAVY S","CHAMARRAS","2146.55","20","1193.296618"
"04/01/2025","1","48026ABR-724-M","BIG HORN JACKET DARK NAVY M","CHAMARRAS","2146.55","20","1125.6754"
"04/01/2025","1","74512-019-32-32","ABR PRO PANT BLACK 32 32","PANTALONES","1543.1","10","818.272318"
"04/01/2025","1","40016-019-L","UTILI-T 3PK S/S T BLACK L","PLAYERAS","1094.83","10","667.166979"
"04/01/2025","3","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","10","61.253074"
"04/01/2025","1","40016-019-M","UTILI-T 3PK S/S T BLACK M","PLAYERAS","1094.83","10","622.928052"
"06/01/2025","1","74434A-055-32-30","APEX PANT KHAKI 32 30","PANTALONES","1939.66","0","912.388686"
"06/01/2025","1","76069-019-L","CAMP FIELD AXE S/S TEE BLACK L","PLAYERAS","461.2","0","267.8062"
"06/01/2025","1","82133-1081-L","NO MERCY PT-R S/S TOP  L","PLAYERAS","836.21","0","455.90827"
"06/01/2025","1","RGUNVRSL-ST-BLK","Universal KYDEX Holster","HOLSTER","917.24","10","495.391578"
"06/01/2025","1","GLK-192332-BK-RH","IWB Holster fits: Glock 19 19X 23 32 45","HOLSTER","923","10","37.015133"
"06/01/2025","1","74434-116-36-32","APEX PANT BATTLE BROWN 36 32","PANTALONES","1939.65","10","925.015911"
"06/01/2025","1","74520A-134-36-32","RIDGE PANT KANGAROO 36 32","PANTALONES","1965.51","10","1023.98964"
"06/01/2025","1","74369-055-36-32","STRYKE PANT W/FLEX-TAC TM KHAKI 36 32","PANTALONES","1939.65","10","1026.898544"
"06/01/2025","1","72488-162-L","FAST-TAC TDU RAPID L/S TDU KHAKI L","CAMISAS","1439.65","10","744.722745"
"06/01/2025","1","71175-010-L","TACLITE PRO S/S SHIRT WHITE L","CAMISAS","1370.69","10","696.934677"
"06/01/2025","1","51173-134-1SZ","CFK 7 PEACEMAKER KANGAROO 1 SZ","NAVAJAS","2801.72","10","1322.024374"
"06/01/2025","1","51164-019-1SZ","KUBATON TACTICAL PEN BLACK 1 SZ","ACCESORIOS","681.03","10","330.150001"
"06/01/2025","2","51145-999-1SZ","FERRO KNIFE MULTI 1 SZ","NAVAJAS","672.41","10","318.976712"
"06/01/2025","1","51151-988-1SZ","ESC RESCUE KNIFE TUMBLD STEEL 1 SZ","NAVAJAS","922.41","10","422.1246"
"06/01/2025","1","51149-988-1SZ","ESC RESCUE TOOL TUMBLD STEEL 1 SZ","NAVAJAS","525.86","10","303.368085"
"06/01/2025","1","31-003941","ULTIMATE,FB,SE,GRN,E3/12,KNF1175,ULTIMA","NAVAJAS","1577.58","10","879.977292"
"06/01/2025","1","31-002076N","BOLO MACHETE,FB,PE,BLK/BLK,E3/12,EQU673","NAVAJAS","1508.62","10","835.967033"
"06/01/2025","1","51152-134-1SZ","CFK 4 KANGAROO 1 SZ","NAVAJAS","1620.68","10","769.534399"
"06/01/2025","1","59538-019-XL","ALTA BELT BLACK XL","CINTURONES","948.27","10","525.048567"
"06/01/2025","1","56963ABR-186-1SZ","MOAB 6 RANGER GREEN 1SZ","MOCHILAS","1931.03","10","1011.860172"
"06/01/2025","1","12422-106-8-R","5.11 A/T 8 DARK COYOTE 8 R","CALZADO","3862.06","10","1926.866365"
"06/01/2025","1","12440-106-7-R","5.11 A/T 6 DARK COYOTE 7 R","CALZADO","3750","10","1903.007696"
"06/01/2025","1","71175-162-L","TACLITE PRO S/S SHIRT TDU KHAKI L","CAMISAS","1370.69","10","679.434378"
"06/01/2025","1","74521-724-30-30","ICON PANT DARK NAVY 30 30","PANTALONES","1939.66","10","1008.704926"
"06/01/2025","1","72399ABR-724-S","STRYKE SHIRT DARK NAVY S","CAMISAS","1853.45","10","896.755595"
"07/01/2025","1","K-AT30104","PORTA PROVEEDOR V2 DOBLE NEGRO","ACCESORIOS","754.31","40","203.5"
"07/01/2025","1","40184-019-M","TROPOS BASELAYER TIGHT BLACK M","INTERIORES","1094.82","0","528.998461"
"07/01/2025","1","56565-026-1SZ","RUSH72 2.0 BACKPACK DOUBLE TAP 1SZ","MOCHILAS","4181.03","0","2038.277239"
"07/01/2025","1","K-AT62320","P.PISTOLA JERICHO941PL DER N-2 T.PALETA","HOLSTER","650.86","40","356.4"
"07/01/2025","3","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","10","61.613988"
"07/01/2025","3","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","10","61.253074"
"07/01/2025","2","1A465109127","CALCETIN BOTA COMBATE TS BEIGE 8-10","CALCETINES","112.07","10","61.613503"
"07/01/2025","1","89186-1075-1SZ","LEGACY BOX TRUCKER  1SZ","GORRAS","586.21","10","367.350898"
"07/01/2025","1","76056-225-L","ZERO QUIT RUCK S/S TEE MILITARY GRN L","PLAYERAS","461.2","10","267.8062"
"07/01/2025","1","76069-019-L","CAMP FIELD AXE S/S TEE BLACK L","PLAYERAS","461.2","10","267.8062"
"07/01/2025","1","74439-019-34-32","FAST-TAC CARGO PANT BLACK 34 32","PANTALONES","1370.68","10","742.422974"
"07/01/2025","1","72479-019-M","FAST-TAC L/S SHIRT BLACK M","CAMISAS","1189.65","10","733.360004"
"07/01/2025","1","92360-194-1SZ","HUNTERS TALL BOY PATCH","PARCHES","181.03","10","90.431748"
"07/01/2025","3","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","0","61.287865"
"07/01/2025","2","1A365015127","CALCETIN BOTA COMBATE TS AZUL 9-11","CALCETINES","112.07","0","61.371554"
"07/01/2025","6","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","0","61.613988"
"07/01/2025","6","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","0","61.253074"
"07/01/2025","4","1A465109127","CALCETIN BOTA COMBATE TS BEIGE 8-10","CALCETINES","112.07","0","61.613503"
"07/01/2025","3","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","0","61.253074"
"07/01/2025","4","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","0","61.613988"
"07/01/2025","1","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","0","61.287865"
"07/01/2025","1","56669-019-1SZ","FLEX DBL PISTOL 2.0 POUCH BLACK 1 SZ","POUCHES","758.62","0","383.567403"
"08/01/2025","1","80034ABR-019-XL","FAST TAC VEST BLACK XL","CHALECOS","2060.34","0","1124.514719"
"08/01/2025","1","74512-019-34-32","ABR PRO PANT BLACK 34 32","PANTALONES","1543.1","0","807.789495"
"08/01/2025","1","71049-018-XL","PERFORMANCE S/S POLO CHARCOAL XL","PLAYERAS","1146.55","0","655.799808"
"08/01/2025","1","72049-019-XL","PERFORMANCE L/S POLO BLACK XL","PLAYERAS","1241.37","0","656.404319"
"08/01/2025","1","74512A-055-34-32","ABR PRO PANT KHAKI 34 32","PANTALONES","1543.1","0","810.658509"
"08/01/2025","1","59409-019-XL","TRAINER 1 1/2 INCH BELT BLACK XL","CINTURONES","1068.96","0","638.286555"
"08/01/2025","1","59409-120-XL","TRAINER 1 1/2 INCH BELT COYOTE XL","CINTURONES","1069","0","506.950448"
"08/01/2025","1","51157-019-1SZ","ICARUS DP MINI BLACK 1 SZ","NAVAJAS","672.41","0","387.540424"
"08/01/2025","1","56792ABR-019-1SZ","LVC8 SLING PACK BLACK 1SZ","MOCHILAS","2146.55","0","958.864008"
"08/01/2025","1","56429-019-1SZ","FLEX ADMIN POUCH BLACK 1 SZ","POUCHES","853.44","0","500.9349"
"08/01/2025","1","89186-721-1SZ","LEGACY BOX TRUCKER PACIFIC NAVY 1SZ","GORRA","586.21","0","349.378615"
"08/01/2025","1","48373ABR-019-L","CHAMELEON SOFTSHELL 2.0 BLACK L","CHAMARRAS","3353.45","0","1817.000655"
"08/01/2025","1","48373ABR-019-XL","CHAMELEON SOFTSHELL 2.0 BLACK XL","CHAMARRAS","3353.45","0","1853.728539"
"08/01/2025","1","40183-019-M","TROPOS BASELAYER L/S TOP BLACK M","PLAYERAS","1094.82","0","509.060565"
"08/01/2025","1","40183-019-S","TROPOS BASELAYER L/S TOP BLACK S","PLAYERAS","1094.82","0","509.060565"
"08/01/2025","1","89422-019-L/XL","5.11 BOONIE HAT BLACK L/XL","GORRA","732.76","0","473.60663"
"08/01/2025","1","89260ABR-019-1SZ","UNIFORM HAT - ADJUSTABLE BLACK 1SZ","GORRA","232.76","10","139.202347"
"08/01/2025","2","92099-108-1SZ","CELTIC DOG PATCH BROWN 1SZ","PARCHES","215.51","10","204.5013"
"08/01/2025","2","56789AB-831-L/XL","MISSION READY DOG HARNESS SAGE GREEN L/X","ACCESORIOS","1025.86","10","565.519057"
"08/01/2025","2","56809-831-L","MISSION READY DOG COLLAR SAGE GREEN L","K9","448.28","10","248.301382"
"08/01/2025","2","56655-186-1SZ","FLEX DISPOSABLE GLV POUCH RNGR GRN 1 SZ","POUCHES","568.97","10","304.233413"
"08/01/2025","1","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","0","61.287865"
"08/01/2025","1","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","0","61.287865"
"08/01/2025","1","1A328050163","CALCETIN DEPORTE TALONERA BS NEGRO  9-11","CALCETINES","99.14","0","53.837795"
"08/01/2025","1","1A465109127","CALCETIN BOTA COMBATE TS BEIGE 8-10","CALCETINES","112.07","0","61.613503"
"08/01/2025","1","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","0","61.613988"
"08/01/2025","1","1A465015127","CALCETIN BOTA COMBATE TS AZUL 8-10","CALCETINES","112.07","0","61.613988"
"08/01/2025","1","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","0","61.287865"
"08/01/2025","1","1A328023163","CALCETIN DEPORTE TALONERA BS GRIS  9-11","CALCETINES","99.14","0","53.837795"
"08/01/2025","1","1A328023163","CALCETIN DEPORTE TALONERA BS GRIS  9-11","CALCETINES","99.14","0","53.837795"
"08/01/2025","1","1A265015127","CALCETIN BOTA COMBATE TS AZUL 10-12","CALCETINES","112.07","0","58.869135"
"08/01/2025","3","1A465050127","CALCETIN BOTA COMBATE TS NEGRO 8-10","CALCETINES","112.07","0","61.253074"
"09/01/2025","1","1A365109127","CALCETIN BOTA DE COMBATE BEIGE 9-11","CALCETINES","112.07","15","61.036805"
"09/01/2025","1","1A365015127","CALCETIN BOTA COMBATE TS AZUL 9-11","CALCETINES","112.07","15","61.371554"
"09/01/2025","1","74520A-134-34-32","RIDGE PANT KANGAROO 34 32","PANTALONES","1965.51","15","1023.98964"
"09/01/2025","1","74520-724-34-32","RIDGE PANT DARK NAVY 34 32","PANTALONES","1965.52","15","1025.470999"
"09/01/2025","1","59551-019-2XL","TDU 1 1/2 INCH BELT BLACK 2XL","CINTURONES","525.86","0","274.854715"
"09/01/2025","1","72417-019-L","FREEDOM FLEX WOVEN LS BLACK L","CAMISAS","1551.72","0","927.278951"
"09/01/2025","1","72417-092-L","FREEDOM FLEX WOVEN LS STORM L","CAMISAS","1637.93","0","762.650825"
"09/01/2025","1","74465-649-40-32","DEFENDER-FLEX SLIM JEAN DW INDIGO 40 32","PANTALONES","1853.44","0","865.033362"
"09/01/2025","1","74434A-092-40-32","APEX PANT STORM 40 32","PANTALONES","1939.65","0","1023.989996"
"09/01/2025","1","72479ABR-018-M","FAST-TAC L/S SHIRT CHARCOAL M","CAMISAS","1189.66","0","553.884118"
"09/01/2025","1","72479-019-M","FAST-TAC L/S SHIRT BLACK M","CAMISAS","1189.65","0","733.360004"
"09/01/2025","1","56809-831-M","MISSION READY DOG COLLAR SAGE GREEN M","K9","448.28","10","248.301382"
"09/01/2025","1","56809-831-M","MISSION READY DOG COLLAR SAGE GREEN M","K9","448.28","10","248.301382"
"09/01/2025","1","58604ABR-018-1SZ","SELECT CARRY PISTOL POUCH CHARCOAL 1SZ","MOCHILAS","1034.48","10","496.814369"
"09/01/2025","1","72175-019-S","TACLITE PRO L/S SHIRT BLACK S","CAMISAS","1508.62","10","768.333391"
"09/01/2025","1","72175ABR-092-S","TACLITE PRO L/S SHIRT STORM S","CAMISAS","1508.62","10","769.980464"
"09/01/2025","1","74520A-019-32-32","RIDGE PANT BLACK 32 32","PANTALONES","1965.51","10","1030.574341"
"09/01/2025","1","74520A-134-32-32","RIDGE PANT KANGAROO 32 32","PANTALONES","1965.51","10","1023.98964"
"09/01/2025","2","1A328050163","CALCETIN DEPORTE TALONERA BS NEGRO  9-11","CALCETINES","99.14","0","53.837795"
"09/01/2025","1","74439-116-32-30","FAST-TAC CARGO PANT BATTLE BROWN 32 30","PANTALONES","1370.68","0","679.384002"
"10/01/2025","1","74554M-169-30-30","V.XI XTU MC PANT MULTICAM 30 30","PANTALONES","6336.21","50","2962.179889"
"10/01/2025","1","72194-019-L","RAPID ASSAULT SHIRT BLACK L","CAMISAS","1629.31","25","849.83685"
"10/01/2025","1","51151-988-1SZ","ESC RESCUE KNIFE TUMBLD STEEL 1 SZ","NAVAJAS","922.41","25","422.1246"
"10/01/2025","1","89260ABR-019-1SZ","UNIFORM HAT - ADJUSTABLE BLACK 1SZ","GORRA","232.76","0","139.202347"
"10/01/2025","1","56489-134-1SZ","FLEX MED POUCH KANGAROO 1 SZ","POUCHES","991.37","10","567.53946"
"10/01/2025","2","1A365050127","CALCETIN BOTA COMBATE TS NEGRO  9-11","CALCETINES","112.07","10","61.287865"
"11/01/2025","1","76329-019-XL","WOODLAND CAMO FILL HOODIE BLACK XL","SUDADERAS","1163.79","30","470.07216"
"11/01/2025","1","59372-134-L","COMPETITION SHOOTING GLV KANGAROO L","GUANTES","793.1","20","456.635904"
"11/01/2025","2","88613","POLYTAC X USB, BLK BO","LINTERNAS","1296.55","0","698.22352"
"11/01/2025","1","71175ABR-018-S","TACLITE PRO S/S SHIRT CHARCOAL S","CAMISAS","1370.69","0","720.582687"
"11/01/2025","1","71049-010-S","PERFORMANCE S/S POLO WHITE S","PLAYERAS","1146.55","0","616.284257"
